time,price,quantity,totalq,position,b1price,b1size,s1price,s1size,bors
2016-03-25 11:17:40.5,9365,76,399490,-44,9360,363,9365,126,S
2016-03-25 11:17:41,9365,14,399504,4,9360,361,9365,136,S
2016-03-25 11:17:41.5,9365,4,399508,-2,9360,361,9365,134,S
2016-03-25 11:17:43,9365,2,399510,-2,9360,361,9365,133,S
2016-03-25 11:17:44,9365,2,399512,-2,9360,363,9365,136,S
2016-03-25 11:17:46,9365,2,399514,-2,9360,363,9365,135,S
2016-03-25 11:17:46.5,9365,40,399554,0,9360,363,9365,116,S
2016-03-25 11:17:47,9365,230,399784,136,9365,84,9370,133,S
2016-03-25 11:17:48,9365,4,399788,4,9365,65,9370,160,S
2016-03-25 11:17:50,9365,4,399792,4,9365,69,9370,166,S
2016-03-25 11:17:53,9365,10,399802,10,9365,82,9370,191,S
2016-03-25 11:17:57,9365,2,399804,2,9365,111,9370,192,S
2016-03-25 11:17:59,9365,20,399824,20,9365,102,9370,192,S
2016-03-25 11:18:07,9365,4,399828,0,9365,128,9370,172,S
2016-03-25 11:18:17,9365,4,399832,0,9365,168,9370,177,S
2016-03-25 11:18:25,9365,2,399834,0,9365,172,9370,183,S
2016-03-25 11:18:27,9365,2,399836,0,9365,176,9370,232,S
2016-03-25 11:18:27.5,9370,2,399838,-2,9365,175,9370,232,B
2016-03-25 11:18:28,9365,2,399840,0,9365,151,9370,233,S
2016-03-25 11:18:34,9370,4,399844,-4,9365,204,9370,231,B
2016-03-25 11:18:37,9370,22,399866,4,9365,225,9370,273,B
2016-03-25 11:18:39,9370,4,399870,-4,9365,225,9370,276,B
2016-03-25 11:18:40,9365,10,399880,4,9365,220,9370,278,S
2016-03-25 11:18:43,9365,40,399920,26,9365,221,9370,277,S
2016-03-25 11:18:43.5,9370,2,399922,2,9365,221,9370,276,B
2016-03-25 11:18:44,9370,60,399982,24,9365,221,9370,246,B
2016-03-25 11:18:47,9370,490,400472,212,9370,70,9375,428,B
2016-03-25 11:18:48,9370,20,400492,0,9370,63,9375,392,B
2016-03-25 11:18:52,9370,2,400494,0,9370,73,9375,411,B
2016-03-25 11:18:54,9370,2,400496,2,9370,104,9375,411,B
2016-03-25 11:18:55,9375,16,400512,16,9370,98,9375,409,B
2016-03-25 11:18:55.5,9375,2,400514,0,9370,122,9375,409,B
2016-03-25 11:18:56,9375,2,400516,0,9370,122,9375,408,B
2016-03-25 11:18:56.5,9375,2,400518,0,9370,123,9375,407,B
2016-03-25 11:18:57,9370,2,400520,2,9370,112,9375,407,S
2016-03-25 11:18:59,9375,20,400540,0,9370,122,9375,393,B
2016-03-25 11:19:00,9375,30,400570,-10,9370,125,9375,378,B
2016-03-25 11:19:03,9375,4,400574,-4,9370,137,9375,376,B
2016-03-25 11:19:05,9370,20,400594,20,9370,137,9375,377,S
2016-03-25 11:19:05.5,9375,22,400616,-22,9370,137,9375,363,B
2016-03-25 11:19:06,9370,2,400618,2,9370,136,9375,363,S
2016-03-25 11:19:09,9370,4,400622,0,9370,171,9375,314,S
2016-03-25 11:19:11,9370,6,400628,0,9370,189,9375,274,S
2016-03-25 11:19:13,9370,30,400658,0,9370,235,9375,284,S
2016-03-25 11:19:14,9370,2,400660,2,9370,235,9375,286,S
2016-03-25 11:19:16,9370,6,400666,6,9370,262,9375,287,S
2016-03-25 11:19:17,9375,200,400866,88,9370,262,9375,185,B
2016-03-25 11:19:18,9375,340,401206,-224,9370,261,9380,403,B
2016-03-25 11:19:19,9375,84,401290,-10,9375,8,9380,596,B
2016-03-25 11:19:20,9375,60,401350,-2,9370,262,9375,4,B
2016-03-25 11:19:20.5,9375,16,401366,-12,9370,262,9375,19,B
2016-03-25 11:19:21,9375,202,401568,166,9370,262,9375,131,B
2016-03-25 11:19:22,9375,16,401584,0,9370,266,9375,124,B
2016-03-25 11:19:24,9375,2,401586,2,9370,265,9375,139,B
2016-03-25 11:19:24.5,9375,2,401588,2,9370,265,9375,167,B
2016-03-25 11:19:25,9375,10,401598,2,9370,265,9375,164,B
2016-03-25 11:19:25.5,9375,12,401610,0,9370,265,9375,158,B
2016-03-25 11:19:26,9370,20,401630,20,9370,255,9375,180,S
2016-03-25 11:19:28,9375,228,401858,14,9370,245,9375,77,B
2016-03-25 11:19:29,9375,10,401868,2,9370,245,9375,98,B
2016-03-25 11:19:30,9375,16,401884,-14,9370,246,9375,96,B
2016-03-25 11:19:32,9370,2,401886,2,9370,276,9375,221,S
2016-03-25 11:19:33,9370,2,401888,2,9370,277,9375,221,S
2016-03-25 11:19:36,9370,2,401890,0,9370,279,9375,222,S
2016-03-25 11:19:38,9370,2,401892,0,9370,279,9375,224,S
2016-03-25 11:19:41,9375,40,401932,-16,9370,283,9375,207,B
2016-03-25 11:19:42,9375,60,401992,40,9370,615,9375,167,B
2016-03-25 11:19:45,9370,32,402024,0,9370,600,9375,277,S
2016-03-25 11:19:46,9375,4,402028,-2,9370,599,9375,283,B
2016-03-25 11:19:48,9370,2,402030,2,9370,598,9375,285,S
2016-03-25 11:19:48.5,9375,42,402072,-40,9370,598,9375,265,B
2016-03-25 11:19:50,9375,8,402080,0,9370,599,9375,262,B
2016-03-25 11:19:52,9370,58,402138,-54,9370,571,9375,262,S
2016-03-25 11:19:56,9370,2,402140,2,9370,673,9375,262,S
2016-03-25 11:19:58,9370,2,402142,0,9370,672,9375,264,S
2016-03-25 11:20:02,9375,4,402146,-4,9370,672,9375,268,B
2016-03-25 11:20:02.5,9370,2,402148,-2,9370,671,9375,272,S
2016-03-25 11:20:03,9375,2,402150,-2,9370,671,9375,261,B
2016-03-25 11:20:07,9375,4,402154,-4,9370,668,9375,259,B
2016-03-25 11:20:09,9370,10,402164,-10,9370,664,9375,262,S
2016-03-25 11:20:11,9370,10,402174,-6,9370,658,9375,301,S
2016-03-25 11:20:12,9370,56,402230,-34,9370,629,9375,301,S
2016-03-25 11:20:12.5,9370,72,402302,24,9370,619,9375,281,S
2016-03-25 11:20:16,9375,2,402304,2,9370,629,9375,280,B
2016-03-25 11:20:19,9370,2,402306,0,9370,628,9375,277,S
2016-03-25 11:20:23,9370,4,402310,-2,9370,626,9375,279,S
2016-03-25 11:20:24,9375,4,402314,0,9370,626,9375,278,B
2016-03-25 11:20:26,9370,2,402316,-2,9370,625,9375,283,S
2016-03-25 11:20:28,9375,2,402318,0,9370,626,9375,284,B
2016-03-25 11:20:30,9375,2,402320,0,9370,627,9375,284,B
2016-03-25 11:20:31,9375,2,402322,0,9370,627,9375,283,B
2016-03-25 11:20:31.5,9375,10,402332,10,9370,622,9375,295,B
2016-03-25 11:20:33,9375,374,402706,290,9370,598,9375,109,B
2016-03-25 11:20:34,9375,156,402862,118,9370,598,9375,31,B
2016-03-25 11:20:34.5,9375,64,402926,-24,9375,367,9380,470,B
2016-03-25 11:20:35,9375,2,402928,0,9375,368,9380,470,B
2016-03-25 11:20:38,9375,74,403002,-74,9375,334,9380,456,B
2016-03-25 11:20:38.5,9375,112,403114,36,9375,88,9380,456,B
2016-03-25 11:20:39,9375,174,403288,74,9370,622,9375,14,B
2016-03-25 11:20:39.5,9370,20,403308,0,9370,616,9375,14,S
2016-03-25 11:20:40,9375,238,403546,18,9375,82,9380,457,B
2016-03-25 11:20:40.5,9375,2,403548,2,9375,79,9380,468,B
2016-03-25 11:20:47,9375,2,403550,2,9375,145,9380,453,B
2016-03-25 11:20:48,9380,2,403552,0,9375,145,9380,452,B
2016-03-25 11:20:48.5,9380,36,403588,-30,9375,145,9380,435,B
2016-03-25 11:20:49,9380,8,403596,-2,9375,182,9380,431,B
2016-03-25 11:20:49.5,9380,862,404458,-282,9380,135,9385,1029,B
2016-03-25 11:20:50,9380,60,404518,-60,9380,106,9385,964,B
2016-03-25 11:20:51,9380,2,404520,0,9380,105,9385,954,B
2016-03-25 11:20:53,9380,110,404630,-100,9380,79,9385,917,B
2016-03-25 11:20:53.5,9385,20,404650,-10,9380,79,9385,878,B
2016-03-25 11:20:54,9380,28,404678,-22,9380,78,9385,837,S
2016-03-25 11:20:54.5,9380,60,404738,-8,9380,72,9385,810,S
2016-03-25 11:20:55,9385,40,404778,-2,9380,94,9385,789,B
2016-03-25 11:20:56,9380,6,404784,2,9380,131,9385,691,S
2016-03-25 11:20:57,9385,4,404788,0,9380,156,9385,547,B
2016-03-25 11:20:58,9385,2,404790,0,9380,156,9385,546,B
2016-03-25 11:20:58.5,9385,4,404794,0,9380,156,9385,544,B
2016-03-25 11:20:59,9385,42,404836,-10,9380,206,9385,522,B
2016-03-25 11:20:59.5,9385,12,404848,12,9380,203,9385,607,B
2016-03-25 11:21:00,9380,2,404850,-2,9380,203,9385,647,S
2016-03-25 11:21:00.5,9385,2,404852,0,9380,203,9385,646,B
2016-03-25 11:21:01,9385,12,404864,-10,9380,212,9385,641,B
2016-03-25 11:21:01.5,9385,6,404870,-2,9380,213,9385,590,B
2016-03-25 11:21:03,9385,2,404872,2,9380,214,9385,591,B
2016-03-25 11:21:03.5,9385,94,404966,-72,9380,214,9385,1044,B
2016-03-25 11:21:04,9385,516,405482,-278,9380,209,9385,837,B
2016-03-25 11:21:05,9385,2,405484,0,9380,240,9385,835,B
2016-03-25 11:21:05.5,9380,10,405494,0,9380,235,9385,835,S
2016-03-25 11:21:06,9380,552,406046,-288,9375,304,9380,31,S
2016-03-25 11:21:06.5,9380,62,406108,-56,9380,8,9385,866,S
2016-03-25 11:21:07,9380,6,406114,2,9380,9,9385,866,S
2016-03-25 11:21:07.5,9385,414,406528,-314,9380,7,9385,631,B
2016-03-25 11:21:08,9385,410,406938,406,9380,46,9385,385,B
2016-03-25 11:21:09,9385,206,407144,96,9380,141,9385,19,B
2016-03-25 11:21:09.5,9385,250,407394,-166,9385,420,9390,446,B
2016-03-25 11:21:10,9385,10,407404,-4,9385,428,9390,380,B
2016-03-25 11:21:10.5,9385,2,407406,-2,9385,442,9390,298,B
2016-03-25 11:21:11,9390,2,407408,0,9385,512,9390,349,B
2016-03-25 11:21:12,9390,188,407596,-44,9385,583,9390,206,B
2016-03-25 11:21:12.5,9390,48,407644,-46,9385,586,9390,180,B
2016-03-25 11:21:13,9390,10,407654,-10,9385,600,9390,177,B
2016-03-25 11:21:13.5,9390,198,407852,60,9385,689,9390,77,B
2016-03-25 11:21:14,9390,20,407872,-8,9385,697,9390,87,B
2016-03-25 11:21:14.5,9390,20,407892,4,9385,693,9390,79,B
2016-03-25 11:21:15,9390,2,407894,2,9385,695,9390,78,B
2016-03-25 11:21:15.5,9390,2,407896,2,9385,745,9390,77,B
2016-03-25 11:21:16,9390,6,407902,2,9385,781,9390,90,B
2016-03-25 11:21:16.5,9385,12,407914,-12,9385,779,9390,90,S
2016-03-25 11:21:17,9390,10,407924,-10,9385,779,9390,199,B
2016-03-25 11:21:17.5,9390,20,407944,0,9385,791,9390,201,B
2016-03-25 11:21:18,9390,4,407948,-4,9385,791,9390,200,B
2016-03-25 11:21:18.5,9390,42,407990,-2,9385,786,9390,179,B
2016-03-25 11:21:19,9390,2,407992,-2,9385,785,9390,184,B
2016-03-25 11:21:20,9390,4,407996,-2,9385,777,9390,184,B
2016-03-25 11:21:21,9385,36,408032,-24,9385,717,9390,182,S
2016-03-25 11:21:21.5,9385,1224,409256,78,9380,304,9390,233,S
2016-03-25 11:21:22,9385,8,409264,0,9380,142,9385,82,S
2016-03-25 11:21:23,9385,4,409268,0,9380,157,9385,96,S
2016-03-25 11:21:23.5,9385,10,409278,-10,9380,160,9385,95,S
2016-03-25 11:21:24,9385,20,409298,0,9380,159,9385,185,S
2016-03-25 11:21:24.5,9385,10,409308,0,9380,143,9385,216,S
2016-03-25 11:21:26,9380,24,409332,0,9380,131,9385,215,S
2016-03-25 11:21:26.5,9380,160,409492,-104,9380,85,9385,211,S
2016-03-25 11:21:28,9380,8,409500,-8,9380,78,9385,258,S
2016-03-25 11:21:28.5,9380,4,409504,4,9380,74,9385,315,S
2016-03-25 11:21:29,9380,82,409586,32,9380,35,9385,322,S
2016-03-25 11:21:29.5,9375,80,409666,-12,9375,390,9380,15,S
2016-03-25 11:21:30,9380,12,409678,-2,9375,392,9380,61,B
2016-03-25 11:21:30.5,9380,2,409680,0,9375,388,9380,61,B
2016-03-25 11:21:31,9380,20,409700,8,9375,390,9380,63,B
2016-03-25 11:21:32,9380,2,409702,0,9375,391,9380,65,B
2016-03-25 11:21:32.5,9380,8,409710,0,9375,387,9380,62,B
2016-03-25 11:21:34,9375,100,409810,-96,9375,338,9380,114,S
2016-03-25 11:21:34.5,9375,24,409834,24,9375,325,9380,458,S
2016-03-25 11:21:36,9380,102,409936,14,9375,237,9380,414,B
2016-03-25 11:21:36.5,9380,160,410096,44,9375,287,9380,355,B
2016-03-25 11:21:37,9375,2,410098,0,9375,287,9380,354,S
2016-03-25 11:21:38,9375,2,410100,-2,9375,394,9380,356,S
2016-03-25 11:21:38.5,9380,100,410200,100,9375,384,9380,306,B
2016-03-25 11:21:39,9375,2,410202,-2,9375,384,9380,306,S
2016-03-25 11:21:40,9375,6,410208,-6,9375,383,9380,306,S
2016-03-25 11:21:40.5,9380,2,410210,0,9375,383,9380,305,B
2016-03-25 11:21:42,9380,20,410230,16,9375,383,9380,301,B
2016-03-25 11:21:43,9380,20,410250,20,9375,343,9380,292,B
2016-03-25 11:21:46,9375,6,410256,0,9375,341,9380,292,S
2016-03-25 11:21:49,9380,16,410272,0,9375,331,9380,289,B
2016-03-25 11:21:51,9380,4,410276,0,9375,332,9380,292,B
2016-03-25 11:21:51.5,9380,4,410280,4,9375,332,9380,290,B
2016-03-25 11:21:54,9375,2,410282,0,9375,333,9380,291,S
2016-03-25 11:21:56,9375,2,410284,-2,9375,333,9380,292,S
2016-03-25 11:21:58,9375,20,410304,0,9375,322,9380,314,S
2016-03-25 11:21:59,9375,2,410306,0,9375,322,9380,318,S
2016-03-25 11:22:00,9380,6,410312,4,9375,323,9380,315,B
2016-03-25 11:22:02,9380,10,410322,0,9375,323,9380,310,B
2016-03-25 11:22:03,9380,4,410326,4,9375,248,9380,308,B
2016-03-25 11:22:03.5,9375,2,410328,-2,9375,209,9380,369,S
2016-03-25 11:22:05,9375,4,410332,0,9375,207,9380,390,S
2016-03-25 11:22:06,9375,6,410338,4,9375,206,9380,388,S
2016-03-25 11:22:08,9375,6,410344,0,9375,203,9380,390,S
2016-03-25 11:22:08.5,9375,2,410346,0,9375,202,9380,389,S
2016-03-25 11:22:10,9375,4,410350,0,9375,200,9380,382,S
2016-03-25 11:22:10.5,9375,2,410352,0,9375,198,9380,379,S
2016-03-25 11:22:16,9375,6,410358,0,9375,197,9380,492,S
2016-03-25 11:22:17,9375,20,410378,-12,9375,187,9380,499,S
2016-03-25 11:22:18,9375,18,410396,-18,9375,178,9380,499,S
2016-03-25 11:22:19,9375,4,410400,-4,9375,176,9380,501,S
2016-03-25 11:22:19.5,9375,8,410408,0,9375,172,9380,502,S
2016-03-25 11:22:20,9375,4,410412,0,9375,170,9380,501,S
2016-03-25 11:22:21,9375,12,410424,0,9375,164,9380,524,S
2016-03-25 11:22:23,9380,4,410428,0,9375,164,9380,523,B
2016-03-25 11:22:23.5,9375,4,410432,0,9375,162,9380,533,S
2016-03-25 11:22:25,9375,2,410434,-2,9375,161,9380,534,S
2016-03-25 11:22:26,9375,8,410442,-8,9375,157,9380,537,S
2016-03-25 11:22:26.5,9375,18,410460,-14,9375,148,9380,537,S
2016-03-25 11:22:27,9380,2,410462,0,9375,148,9380,537,B
2016-03-25 11:22:27.5,9375,22,410484,0,9375,136,9380,541,S
2016-03-25 11:22:29,9380,2,410486,2,9375,136,9380,619,B
2016-03-25 11:22:30,9375,8,410494,0,9375,132,9380,619,S
2016-03-25 11:22:33,9375,120,410614,-60,9375,82,9380,628,S
2016-03-25 11:22:34,9375,2,410616,0,9375,107,9380,663,S
2016-03-25 11:22:35,9375,2,410618,-2,9375,111,9380,667,S
2016-03-25 11:22:35.5,9375,30,410648,0,9375,97,9380,667,S
2016-03-25 11:22:36,9375,10,410658,0,9375,94,9380,708,S
2016-03-25 11:22:37,9375,12,410670,-12,9375,124,9380,708,S
2016-03-25 11:22:40,9375,56,410726,-50,9375,112,9380,706,S
2016-03-25 11:22:43,9375,4,410730,0,9375,110,9380,705,S
2016-03-25 11:22:45,9375,2,410732,0,9375,110,9380,706,S
2016-03-25 11:22:45.5,9375,6,410738,0,9375,108,9380,706,S
2016-03-25 11:22:48,9380,80,410818,80,9375,225,9380,669,B
2016-03-25 11:22:50,9380,1334,412152,56,9380,207,9385,379,B
2016-03-25 11:22:51,9380,2,412154,2,9380,206,9385,279,B
2016-03-25 11:22:55,9385,2,412156,-2,9380,206,9385,264,B
2016-03-25 11:22:56,9385,202,412358,94,9380,287,9385,175,B
2016-03-25 11:22:57,9385,350,412708,64,9385,113,9390,247,B
2016-03-25 11:22:58,9390,30,412738,20,9385,148,9390,197,B
2016-03-25 11:22:59,9385,2,412740,0,9385,179,9390,297,S
2016-03-25 11:23:00,9385,2,412742,0,9385,178,9390,297,S
2016-03-25 11:23:01,9390,8,412750,0,9385,178,9390,295,B
2016-03-25 11:23:02,9385,10,412760,-10,9385,173,9390,297,S
2016-03-25 11:23:02.5,9385,2,412762,0,9385,173,9390,304,S
2016-03-25 11:23:03,9385,2,412764,0,9385,172,9390,360,S
2016-03-25 11:23:03.5,9385,2,412766,0,9385,173,9390,361,S
2016-03-25 11:23:04,9385,24,412790,0,9385,163,9390,359,S
2016-03-25 11:23:04.5,9390,8,412798,-4,9385,160,9390,359,B
2016-03-25 11:23:05,9385,4,412802,0,9385,175,9390,361,S
2016-03-25 11:23:06,9390,20,412822,18,9385,175,9390,351,B
2016-03-25 11:23:09,9390,14,412836,12,9385,182,9390,343,B
2016-03-25 11:23:11,9385,4,412840,-2,9385,180,9390,343,S
2016-03-25 11:23:12,9390,20,412860,20,9385,205,9390,333,B
2016-03-25 11:23:14,9385,6,412866,0,9385,221,9390,333,S
2016-03-25 11:23:14.5,9390,2,412868,2,9385,192,9390,332,B
2016-03-25 11:23:15,9385,2,412870,0,9385,201,9390,333,S
2016-03-25 11:23:16,9385,2,412872,0,9385,203,9390,333,S
2016-03-25 11:23:16.5,9385,2,412874,-2,9385,202,9390,313,S
2016-03-25 11:23:18,9390,70,412944,-54,9385,300,9390,291,B
2016-03-25 11:23:19,9390,20,412964,0,9385,297,9390,281,B
2016-03-25 11:23:19.5,9385,2,412966,0,9385,266,9390,281,S
2016-03-25 11:23:20,9390,32,412998,-32,9385,266,9390,264,B
2016-03-25 11:23:21,9390,4,413002,2,9385,269,9390,212,B
2016-03-25 11:23:22,9390,62,413064,-46,9385,269,9390,182,B
2016-03-25 11:23:23,9390,6,413070,-4,9385,319,9390,221,B
2016-03-25 11:23:23.5,9385,62,413132,-58,9385,318,9390,194,S
2016-03-25 11:23:24,9390,4,413136,2,9385,319,9390,208,B
2016-03-25 11:23:25,9390,2,413138,-2,9385,319,9390,212,B
2016-03-25 11:23:26,9390,4,413142,2,9385,319,9390,210,B
2016-03-25 11:23:27,9390,10,413152,-10,9385,319,9390,311,B
2016-03-25 11:23:28,9385,10,413162,0,9385,273,9390,314,S
2016-03-25 11:23:29,9385,4,413166,-4,9385,271,9390,316,S
2016-03-25 11:23:30,9390,24,413190,-20,9385,258,9390,316,B
2016-03-25 11:23:31,9390,2,413192,-2,9385,258,9390,495,B
2016-03-25 11:23:32,9385,64,413256,-64,9385,223,9390,714,S
2016-03-25 11:23:32.5,9385,466,413722,-22,9380,314,9385,8,S
2016-03-25 11:23:33,9380,10,413732,-10,9380,176,9385,454,S
2016-03-25 11:23:34,9385,2,413734,-2,9380,176,9385,453,B
2016-03-25 11:23:37,9380,6,413740,0,9380,147,9385,452,S
2016-03-25 11:23:40,9380,20,413760,-2,9380,150,9385,340,S
2016-03-25 11:23:41,9385,2,413762,-2,9380,150,9385,339,B
2016-03-25 11:23:41.5,9385,2,413764,-2,9380,150,9385,338,B
2016-03-25 11:23:43,9385,2,413766,0,9380,150,9385,338,B
2016-03-25 11:23:44,9380,2,413768,2,9380,151,9385,338,S
2016-03-25 11:23:44.5,9385,4,413772,0,9380,150,9385,337,B
2016-03-25 11:23:46,9380,10,413782,10,9380,155,9385,340,S
2016-03-25 11:23:46.5,9380,104,413886,-30,9380,103,9385,360,S
2016-03-25 11:23:47,9380,206,414092,-126,9375,277,9380,2,S
2016-03-25 11:23:47.5,9380,2,414094,-2,9375,277,9380,4,S
2016-03-25 11:23:48,9380,2,414096,0,9375,272,9380,9,S
2016-03-25 11:23:48.5,9380,2,414098,2,9375,245,9380,61,S
2016-03-25 11:23:49,9380,16,414114,-2,9375,238,9380,72,S
2016-03-25 11:23:49.5,9375,2,414116,-2,9375,237,9380,97,S
2016-03-25 11:23:50,9375,4,414120,-4,9375,235,9380,159,S
2016-03-25 11:23:50.5,9375,340,414460,-126,9370,258,9375,26,S
2016-03-25 11:23:52,9370,20,414480,0,9370,69,9375,360,S
2016-03-25 11:23:52.5,9370,214,414694,150,9370,8,9375,391,S
2016-03-25 11:23:53,9370,16,414710,-14,9365,296,9370,488,S
2016-03-25 11:23:54,9365,2,414712,2,9365,246,9370,271,S
2016-03-25 11:23:54.5,9365,208,414920,6,9365,171,9370,272,S
2016-03-25 11:23:56,9365,334,415254,110,9360,436,9365,70,S
2016-03-25 11:23:56.5,9365,26,415280,2,9360,421,9365,58,S
2016-03-25 11:23:57,9365,2,415282,0,9360,420,9365,58,S
2016-03-25 11:23:57.5,9365,64,415346,10,9360,392,9365,58,S
2016-03-25 11:23:58,9360,162,415508,-62,9360,278,9365,110,S
2016-03-25 11:23:59,9360,2,415510,-2,9360,247,9365,111,S
2016-03-25 11:23:59.5,9365,26,415536,-22,9360,229,9365,110,B
2016-03-25 11:24:00,9360,4,415540,-4,9360,225,9365,110,S
2016-03-25 11:24:02,9360,22,415562,-20,9360,201,9365,144,S
2016-03-25 11:24:02.5,9360,28,415590,0,9360,192,9365,145,S
2016-03-25 11:24:03,9360,14,415604,-10,9360,187,9365,144,S
2016-03-25 11:24:04,9360,80,415684,-20,9360,147,9365,144,S
2016-03-25 11:24:05,9365,2,415686,0,9360,167,9365,182,B
2016-03-25 11:24:05.5,9365,4,415690,0,9360,165,9365,182,B
2016-03-25 11:24:06,9360,22,415712,20,9360,149,9365,183,S
2016-03-25 11:24:07,9360,10,415722,10,9360,166,9365,183,S
2016-03-25 11:24:08,9365,42,415764,0,9360,149,9365,161,B
2016-03-25 11:24:09,9360,20,415784,0,9360,142,9365,161,S
2016-03-25 11:24:10,9365,12,415796,0,9360,150,9365,155,B
2016-03-25 11:24:11,9360,10,415806,0,9360,140,9365,153,S
2016-03-25 11:24:13,9360,20,415826,20,9360,104,9365,162,S
2016-03-25 11:24:15,9360,4,415830,-2,9360,92,9365,197,S
2016-03-25 11:24:15.5,9360,40,415870,26,9360,70,9365,197,S
2016-03-25 11:24:16,9360,170,416040,-74,9360,85,9365,226,S
2016-03-25 11:24:16.5,9360,184,416224,170,9355,456,9360,54,S
2016-03-25 11:24:17,9360,2,416226,2,9355,445,9360,70,S
2016-03-25 11:24:17.5,9355,2,416228,0,9355,427,9360,77,S
2016-03-25 11:24:18,9355,18,416246,-6,9355,411,9360,76,S
2016-03-25 11:24:19,9360,16,416262,0,9355,411,9360,80,B
2016-03-25 11:24:19.5,9360,4,416266,4,9355,412,9360,99,B
2016-03-25 11:24:20,9355,2,416268,-2,9355,399,9360,151,S
2016-03-25 11:24:21,9360,22,416290,-16,9355,348,9360,146,B
2016-03-25 11:24:22,9355,4,416294,0,9355,366,9360,180,S
2016-03-25 11:24:22.5,9355,6,416300,-2,9355,358,9360,179,S
2016-03-25 11:24:23,9355,2,416302,0,9355,309,9360,179,S
2016-03-25 11:24:23.5,9360,60,416362,38,9355,310,9360,149,B
2016-03-25 11:24:25,9360,314,416676,-220,9360,54,9365,335,B
2016-03-25 11:24:25.5,9360,22,416698,-10,9360,44,9365,343,B
2016-03-25 11:24:26,9360,4,416702,0,9360,52,9365,338,B
2016-03-25 11:24:26.5,9360,2,416704,0,9360,52,9365,336,B
2016-03-25 11:24:27,9360,4,416708,0,9360,52,9365,335,B
2016-03-25 11:24:27.5,9360,108,416816,-60,9355,366,9360,1,B
2016-03-25 11:24:28,9360,40,416856,20,9355,365,9360,39,B
2016-03-25 11:24:29,9360,34,416890,-8,9360,19,9365,334,B
2016-03-25 11:24:30,9360,6,416896,0,9355,370,9365,336,B
2016-03-25 11:24:30.5,9355,100,416996,-100,9355,320,9360,50,S
2016-03-25 11:24:31,9360,2,416998,2,9355,422,9360,82,B
2016-03-25 11:24:32,9360,6,417004,0,9355,433,9360,59,B
2016-03-25 11:24:32.5,9355,4,417008,0,9355,433,9360,60,S
2016-03-25 11:24:33,9355,4,417012,0,9355,431,9360,72,S
2016-03-25 11:24:33.5,9355,2,417014,0,9355,430,9360,120,S
2016-03-25 11:24:34,9360,12,417026,-10,9355,383,9360,116,B
2016-03-25 11:24:35,9355,2,417028,0,9355,382,9360,118,S
2016-03-25 11:24:35.5,9355,2,417030,0,9355,382,9360,118,S
2016-03-25 11:24:37,9355,20,417050,0,9355,405,9360,122,S
2016-03-25 11:24:37.5,9355,20,417070,0,9355,394,9360,125,S
2016-03-25 11:24:38,9360,8,417078,-6,9355,393,9360,225,B
2016-03-25 11:24:39,9355,2,417080,0,9355,394,9360,230,S
2016-03-25 11:24:40,9355,2,417082,0,9355,395,9360,230,S
2016-03-25 11:24:41,9355,670,417752,240,9355,61,9360,291,S
2016-03-25 11:24:42,9355,122,417874,-96,9350,723,9355,113,S
2016-03-25 11:24:42.5,9355,4,417878,-4,9350,697,9355,161,S
2016-03-25 11:24:43,9350,2,417880,-2,9350,554,9355,162,S
2016-03-25 11:24:43.5,9350,32,417912,-12,9350,543,9355,158,S
2016-03-25 11:24:44,9350,2,417914,2,9350,542,9355,174,S
2016-03-25 11:24:44.5,9350,20,417934,10,9350,531,9355,176,S
2016-03-25 11:24:45,9355,4,417938,-2,9350,531,9355,229,B
2016-03-25 11:24:46,9350,304,418242,-36,9350,375,9355,236,S
2016-03-25 11:24:47,9350,4,418246,-2,9350,372,9355,238,S
2016-03-25 11:24:47.5,9350,182,418428,160,9350,281,9355,179,S
2016-03-25 11:24:48,9350,4,418432,0,9350,287,9355,179,S
2016-03-25 11:24:48.5,9350,62,418494,60,9350,256,9355,180,S
2016-03-25 11:24:49,9350,2,418496,0,9350,255,9355,180,S
2016-03-25 11:24:50,9350,2,418498,2,9350,256,9355,177,S
2016-03-25 11:24:51,9350,2,418500,0,9350,255,9355,179,S
2016-03-25 11:24:52,9350,2,418502,2,9350,258,9355,181,S
2016-03-25 11:24:54,9350,2,418504,2,9350,312,9355,128,S
2016-03-25 11:24:54.5,9350,104,418608,-64,9350,261,9355,128,S
2016-03-25 11:24:56,9355,2,418610,0,9350,265,9355,157,B
2016-03-25 11:24:58,9350,4,418614,-4,9350,264,9355,186,S
2016-03-25 11:24:59,9350,64,418678,-56,9350,240,9355,181,S
2016-03-25 11:24:59.5,9350,4,418682,0,9350,241,9355,181,S
2016-03-25 11:25:00,9350,20,418702,0,9350,232,9355,181,S
2016-03-25 11:25:00.5,9350,10,418712,0,9350,238,9355,182,S
2016-03-25 11:25:01,9350,162,418874,4,9350,132,9355,232,S
2016-03-25 11:25:01.5,9350,6,418880,-2,9350,128,9355,247,S
2016-03-25 11:25:02,9350,34,418914,-20,9350,111,9355,270,S
2016-03-25 11:25:02.5,9350,10,418924,0,9350,106,9355,275,S
2016-03-25 11:25:03,9355,2,418926,0,9350,106,9355,272,B
2016-03-25 11:25:03.5,9350,6,418932,4,9350,112,9355,271,S
2016-03-25 11:25:04,9355,24,418956,18,9350,107,9355,259,B
